x, y, z, r, g, b
-98, 80, -160, 9.8, 8.0, 16.0
-98, 81, -162, 9.8, 8.1, 16.2
-98, 82, -164, 9.8, 8.2, 16.4
-98, 83, -166, 9.8, 8.3, 16.6
-98, 84, -168, 9.8, 8.4, 16.8
-98, 85, -170, 9.8, 8.5, 17.0
-98, 86, -172, 9.8, 8.6, 17.2
-98, 87, -174, 9.8, 8.7, 17.4
-98, 88, -176, 9.8, 8.8, 17.6
-98, 89, -178, 9.8, 8.9, 17.8
-98, 90, -180, 9.8, 9.0, 18.0
-98, 91, -182, 9.8, 9.1, 18.2
-98, 92, -184, 9.8, 9.2, 18.4
-98, 93, -186, 9.8, 9.3, 18.6
-98, 94, -188, 9.8, 9.4, 18.8
-98, 95, -190, 9.8, 9.5, 19.0
-98, 96, -192, 9.8, 9.6, 19.2
-98, 97, -194, 9.8, 9.7, 19.4
-98, 98, -196, 9.8, 9.8, 19.6
-98, 99, -196, 9.8, 9.9, 19.6
-98, 100, -196, 9.8, 10.0, 19.6
-97, -100, 194, 9.7, 10.0, 19.4
-97, -99, 194, 9.7, 9.9, 19.4
-97, -98, 194, 9.7, 9.8, 19.4
-97, -97, 194, 9.7, 9.7, 19.4
-97, -96, 192, 9.7, 9.6, 19.2
-97, -95, 190, 9.7, 9.5, 19.0
-97, -94, 188, 9.7, 9.4, 18.8
-97, -93, 186, 9.7, 9.3, 18.6
-97, -92, 184, 9.7, 9.2, 18.4
-97, -91, 182, 9.7, 9.1, 18.2
-97, -90, 180, 9.7, 9.0, 18.0
-97, -89, 178, 9.7, 8.9, 17.8
-97, -88, 176, 9.7, 8.8, 17.6
-97, -87, 174, 9.7, 8.7, 17.4
-97, -86, 172, 9.7, 8.6, 17.2
-97, -85, 170, 9.7, 8.5, 17.0
-97, -84, 168, 9.7, 8.4, 16.8
-97, -83, 166, 9.7, 8.3, 16.6
-97, -82, 164, 9.7, 8.2, 16.4
-97, -81, 162, 9.7, 8.1, 16.2
-97, -80, 160, 9.7, 8.0, 16.0
-97, -79, 158, 9.7, 7.9, 15.8
-97, -78, 156, 9.7, 7.8, 15.6
-97, -77, 154, 9.7, 7.7, 15.4
-97, -76, 152, 9.7, 7.6, 15.2
-97, -75, 150, 9.7, 7.5, 15.0
-97, -74, 148, 9.7, 7.4, 14.8
-97, -73, 146, 9.7, 7.3, 14.6
-97, -72, 144, 9.7, 7.2, 14.4
-97, -71, 142, 9.7, 7.1, 14.2
-97, -70, 140, 9.7, 7.0, 14.0
-97, -69, 138, 9.7, 6.9, 13.8
-97, -68, 136, 9.7, 6.8, 13.6
-97, -67, 134, 9.7, 6.7, 13.4
-97, -66, 132, 9.7, 6.6, 13.2
-97, -65, 130, 9.7, 6.5, 13.0
-97, -64, 128, 9.7, 6.4, 12.8
-97, -63, 126, 9.7, 6.3, 12.6
-97, -62, 124, 9.7, 6.2, 12.4
-97, -61, 122, 9.7, 6.1, 12.2
-97, -60, 120, 9.7, 6.0, 12.0
-97, -59, 118, 9.7, 5.9, 11.8
-97, -58, 116, 9.7, 5.8, 11.6
-97, -57, 114, 9.7, 5.7, 11.4
-97, -56, 112, 9.7, 5.6, 11.2
-97, -55, 110, 9.7, 5.5, 11.0
-97, -54, 108, 9.7, 5.4, 10.8
-97, -53, 106, 9.7, 5.3, 10.6
-97, -52, 104, 9.7, 5.2, 10.4
-97, -51, 102, 9.7, 5.1, 10.2
-97, -50, 100, 9.7, 5.0, 10.0
-97, -49, 98, 9.7, 4.9, 9.8
-97, -48, 96, 9.7, 4.8, 9.6
-97, -47, 94, 9.7, 4.7, 9.4
-97, -46, 92, 9.7, 4.6, 9.2
-97, -45, 90, 9.7, 4.5, 9.0
-97, -44, 88, 9.7, 4.4, 8.8
-97, -43, 86, 9.7, 4.3, 8.6
-97, -42, 84, 9.7, 4.2, 8.4
-97, -41, 82, 9.7, 4.1, 8.2
-97, -40, 80, 9.7, 4.0, 8.0
-97, -39, 78, 9.7, 3.9, 7.8
-97, -38, 76, 9.7, 3.8, 7.6
-97, -37, 74, 9.7, 3.7, 7.4
-97, -36, 72, 9.7, 3.6, 7.2
-97, -35, 70, 9.7, 3.5, 7.0
-97, -34, 68, 9.7, 3.4, 6.8
-97, -33, 66, 9.7, 3.3, 6.6
-97, -32, 64, 9.7, 3.2, 6.4
-97, -31, 62, 9.7, 3.1, 6.2
-97, -30, 60, 9.7, 3.0, 6.0
-97, -29, 58, 9.7, 2.9, 5.8
-97, -28, 56, 9.7, 2.8, 5.6
-97, -27, 54, 9.7, 2.7, 5.4
-97, -26, 52, 9.7, 2.6, 5.2
-97, -25, 50, 9.7, 2.5, 5.0
-97, -24, 48, 9.7, 2.4, 4.8
-97, -23, 46, 9.7, 2.3, 4.6
-97, -22, 44, 9.7, 2.2, 4.4
-97, -21, 42, 9.7, 2.1, 4.2
-97, -20, 40, 9.7, 2.0, 4.0
-97, -19, 38, 9.7, 1.9, 3.8
-97, -18, 36, 9.7, 1.8, 3.6
-97, -17, 34, 9.7, 1.7, 3.4
-97, -16, 32, 9.7, 1.6, 3.2
-97, -15, 30, 9.7, 1.5, 3.0
-97, -14, 28, 9.7, 1.4, 2.8
-97, -13, 26, 9.7, 1.3, 2.6
-97, -12, 24, 9.7, 1.2, 2.4
-97, -11, 22, 9.7, 1.1, 2.2
-97, -10, 20, 9.7, 1.0, 2.0
-97, -9, 18, 9.7, 0.9, 1.8
-97, -8, 16, 9.7, 0.8, 1.6
-97, -7, 14, 9.7, 0.7, 1.4
-97, -6, 12, 9.7, 0.6, 1.2
-97, -5, 10, 9.7, 0.5, 1.0
-97, -4, 8, 9.7, 0.4, 0.8
-97, -3, 6, 9.7, 0.3, 0.6
-97, -2, 4, 9.7, 0.2, 0.4
-97, -1, 2, 9.7, 0.1, 0.2
-97, 0, 0, 9.7, 0.0, 0.0
-97, 1, -2, 9.7, 0.1, 0.2
-97, 2, -4, 9.7, 0.2, 0.4
-97, 3, -6, 9.7, 0.3, 0.6
-97, 4, -8, 9.7, 0.4, 0.8
-97, 5, -10, 9.7, 0.5, 1.0
-97, 6, -12, 9.7, 0.6, 1.2
-97, 7, -14, 9.7, 0.7, 1.4
-97, 8, -16, 9.7, 0.8, 1.6
-97, 9, -18, 9.7, 0.9, 1.8
-97, 10, -20, 9.7, 1.0, 2.0
-97, 11, -22, 9.7, 1.1, 2.2
-97, 12, -24, 9.7, 1.2, 2.4
-97, 13, -26, 9.7, 1.3, 2.6
-97, 14, -28, 9.7, 1.4, 2.8
-97, 15, -30, 9.7, 1.5, 3.0
-97, 16, -32, 9.7, 1.6, 3.2
-97, 17, -34, 9.7, 1.7, 3.4
-97, 18, -36, 9.7, 1.8, 3.6
-97, 19, -38, 9.7, 1.9, 3.8
-97, 20, -40, 9.7, 2.0, 4.0
-97, 21, -42, 9.7, 2.1, 4.2
-97, 22, -44, 9.7, 2.2, 4.4
-97, 23, -46, 9.7, 2.3, 4.6
-97, 24, -48, 9.7, 2.4, 4.8
-97, 25, -50, 9.7, 2.5, 5.0
-97, 26, -52, 9.7, 2.6, 5.2
-97, 27, -54, 9.7, 2.7, 5.4
-97, 28, -56, 9.7, 2.8, 5.6
-97, 29, -58, 9.7, 2.9, 5.8
-97, 30, -60, 9.7, 3.0, 6.0
-97, 31, -62, 9.7, 3.1, 6.2
-97, 32, -64, 9.7, 3.2, 6.4
-97, 33, -66, 9.7, 3.3, 6.6
-97, 34, -68, 9.7, 3.4, 6.8
-97, 35, -70, 9.7, 3.5, 7.0
-97, 36, -72, 9.7, 3.6, 7.2
-97, 37, -74, 9.7, 3.7, 7.4
-97, 38, -76, 9.7, 3.8, 7.6
-97, 39, -78, 9.7, 3.9, 7.8
-97, 40, -80, 9.7, 4.0, 8.0
-97, 41, -82, 9.7, 4.1, 8.2
-97, 42, -84, 9.7, 4.2, 8.4
-97, 43, -86, 9.7, 4.3, 8.6
-97, 44, -88, 9.7, 4.4, 8.8
-97, 45, -90, 9.7, 4.5, 9.0
-97, 46, -92, 9.7, 4.6, 9.2
-97, 47, -94, 9.7, 4.7, 9.4
-97, 48, -96, 9.7, 4.8, 9.6
-97, 49, -98, 9.7, 4.9, 9.8
-97, 50, -100, 9.7, 5.0, 10.0
-97, 51, -102, 9.7, 5.1, 10.2
-97, 52, -104, 9.7, 5.2, 10.4
-97, 53, -106, 9.7, 5.3, 10.6
-97, 54, -108, 9.7, 5.4, 10.8
-97, 55, -110, 9.7, 5.5, 11.0
-97, 56, -112, 9.7, 5.6, 11.2
-97, 57, -114, 9.7, 5.7, 11.4
-97, 58, -116, 9.7, 5.8, 11.6
-97, 59, -118, 9.7, 5.9, 11.8
-97, 60, -120, 9.7, 6.0, 12.0
-97, 61, -122, 9.7, 6.1, 12.2
-97, 62, -124, 9.7, 6.2, 12.4
-97, 63, -126, 9.7, 6.3, 12.6
-97, 64, -128, 9.7, 6.4, 12.8
-97, 65, -130, 9.7, 6.5, 13.0
-97, 66, -132, 9.7, 6.6, 13.2
-97, 67, -134, 9.7, 6.7, 13.4
-97, 68, -136, 9.7, 6.8, 13.6
-97, 69, -138, 9.7, 6.9, 13.8
-97, 70, -140, 9.7, 7.0, 14.0
-97, 71, -142, 9.7, 7.1, 14.2
-97, 72, -144, 9.7, 7.2, 14.4
-97, 73, -146, 9.7, 7.3, 14.6
-97, 74, -148, 9.7, 7.4, 14.8
-97, 75, -150, 9.7, 7.5, 15.0
-97, 76, -152, 9.7, 7.6, 15.2
-97, 77, -154, 9.7, 7.7, 15.4
-97, 78, -156, 9.7, 7.8, 15.6
-97, 79, -158, 9.7, 7.9, 15.8
-97, 80, -160, 9.7, 8.0, 16.0
-97, 81, -162, 9.7, 8.1, 16.2
-97, 82, -164, 9.7, 8.2, 16.4
-97, 83, -166, 9.7, 8.3, 16.6
-97, 84, -168, 9.7, 8.4, 16.8
-97, 85, -170, 9.7, 8.5, 17.0
-97, 86, -172, 9.7, 8.6, 17.2
-97, 87, -174, 9.7, 8.7, 17.4
-97, 88, -176, 9.7, 8.8, 17.6
-97, 89, -178, 9.7, 8.9, 17.8
-97, 90, -180, 9.7, 9.0, 18.0
-97, 91, -182, 9.7, 9.1, 18.2
-97, 92, -184, 9.7, 9.2, 18.4
-97, 93, -186, 9.7, 9.3, 18.6
-97, 94, -188, 9.7, 9.4, 18.8
-97, 95, -190, 9.7, 9.5, 19.0
-97, 96, -192, 9.7, 9.6, 19.2
-97, 97, -194, 9.7, 9.7, 19.4
-97, 98, -194, 9.7, 9.8, 19.4
-97, 99, -194, 9.7, 9.9, 19.4
-97, 100, -194, 9.7, 10.0, 19.4
-96, -100, 192, 9.6, 10.0, 19.2
-96, -99, 192, 9.6, 9.9, 19.2
-96, -98, 192, 9.6, 9.8, 19.2
-96, -97, 192, 9.6, 9.7, 19.2
-96, -96, 192, 9.6, 9.6, 19.2
-96, -95, 190, 9.6, 9.5, 19.0
-96, -94, 188, 9.6, 9.4, 18.8
-96, -93, 186, 9.6, 9.3, 18.6
-96, -92, 184, 9.6, 9.2, 18.4
-96, -91, 182, 9.6, 9.1, 18.2
-96, -90, 180, 9.6, 9.0, 18.0
-96, -89, 178, 9.6, 8.9, 17.8
-96, -88, 176, 9.6, 8.8, 17.6
-96, -87, 174, 9.6, 8.7, 17.4
-96, -86, 172, 9.6, 8.6, 17.2
-96, -85, 170, 9.6, 8.5, 17.0
-96, -84, 168, 9.6, 8.4, 16.8
-96, -83, 166, 9.6, 8.3, 16.6
-96, -82, 164, 9.6, 8.2, 16.4
-96, -81, 162, 9.6, 8.1, 16.2
-96, -80, 160, 9.6, 8.0, 16.0
-96, -79, 158, 9.6, 7.9, 15.8
-96, -78, 156, 9.6, 7.8, 15.6
-96, -77, 154, 9.6, 7.7, 15.4
-96, -76, 152, 9.6, 7.6, 15.2
-96, -75, 150, 9.6, 7.5, 15.0
-96, -74, 148, 9.6, 7.4, 14.8
-96, -73, 146, 9.6, 7.3, 14.6
-96, -72, 144, 9.6, 7.2, 14.4
-96, -71, 142, 9.6, 7.1, 14.2
-96, -70, 140, 9.6, 7.0, 14.0
-96, -69, 138, 9.6, 6.9, 13.8
-96, -68, 136, 9.6, 6.8, 13.6
-96, -67, 134, 9.6, 6.7, 13.4
-96, -66, 132, 9.6, 6.6, 13.2
-96, -65, 130, 9.6, 6.5, 13.0
-96, -64, 128, 9.6, 6.4, 12.8
-96, -63, 126, 9.6, 6.3, 12.6
-96, -62, 124, 9.6, 6.2, 12.4
-96, -61, 122, 9.6, 6.1, 12.2
-96, -60, 120, 9.6, 6.0, 12.0
-96, -59, 118, 9.6, 5.9, 11.8
-96, -58, 116, 9.6, 5.8, 11.6
-96, -57, 114, 9.6, 5.7, 11.4
-96, -56, 112, 9.6, 5.6, 11.2
-96, -55, 110, 9.6, 5.5, 11.0
-96, -54, 108, 9.6, 5.4, 10.8
-96, -53, 106, 9.6, 5.3, 10.6
-96, -52, 104, 9.6, 5.2, 10.4
-96, -51, 102, 9.6, 5.1, 10.2
-96, -50, 100, 9.6, 5.0, 10.0
-96, -49, 98, 9.6, 4.9, 9.8
-96, -48, 96, 9.6, 4.8, 9.6
-96, -47, 94, 9.6, 4.7, 9.4
-96, -46, 92, 9.6, 4.6, 9.2
-96, -45, 90, 9.6, 4.5, 9.0
-96, -44, 88, 9.6, 4.4, 8.8
-96, -43, 86, 9.6, 4.3, 8.6
-96, -42, 84, 9.6, 4.2, 8.4
-96, -41, 82, 9.6, 4.1, 8.2
-96, -40, 80, 9.6, 4.0, 8.0
-96, -39, 78, 9.6, 3.9, 7.8
-96, -38, 76, 9.6, 3.8, 7.6
-96, -37, 74, 9.6, 3.7, 7.4
-96, -36, 72, 9.6, 3.6, 7.2
-96, -35, 70, 9.6, 3.5, 7.0
-96, -34, 68, 9.6, 3.4, 6.8
-96, -33, 66, 9.6, 3.3, 6.6
-96, -32, 64, 9.6, 3.2, 6.4
-96, -31, 62, 9.6, 3.1, 6.2
-96, -30, 60, 9.6, 3.0, 6.0
-96, -29, 58, 9.6, 2.9, 5.8
-96, -28, 56, 9.6, 2.8, 5.6
-96, -27, 54, 9.6, 2.7, 5.4
-96, -26, 52, 9.6, 2.6, 5.2
-96, -25, 50, 9.6, 2.5, 5.0
-96, -24, 48, 9.6, 2.4, 4.8
-96, -23, 46, 9.6, 2.3, 4.6
-96, -22, 44, 9.6, 2.2, 4.4
-96, -21, 42, 9.6, 2.1, 4.2
-96, -20, 40, 9.6, 2.0, 4.0
-96, -19, 38, 9.6, 1.9, 3.8
-96, -18, 36, 9.6, 1.8, 3.6
-96, -17, 34, 9.6, 1.7, 3.4
-96, -16, 32, 9.6, 1.6, 3.2
-96, -15, 30, 9.6, 1.5, 3.0
-96, -14, 28, 9.6, 1.4, 2.8
-96, -13, 26, 9.6, 1.3, 2.6
-96, -12, 24, 9.6, 1.2, 2.4
-96, -11, 22, 9.6, 1.1, 2.2
-96, -10, 20, 9.6, 1.0, 2.0
-96, -9, 18, 9.6, 0.9, 1.8
-96, -8, 16, 9.6, 0.8, 1.6
-96, -7, 14, 9.6, 0.7, 1.4
-96, -6, 12, 9.6, 0.6, 1.2
-96, -5, 10, 9.6, 0.5, 1.0
-96, -4, 8, 9.6, 0.4, 0.8
-96, -3, 6, 9.6, 0.3, 0.6
-96, -2, 4, 9.6, 0.2, 0.4
-96, -1, 2, 9.6, 0.1, 0.2
-96, 0, 0, 9.6, 0.0, 0.0
-96, 1, -2, 9.6, 0.1, 0.2
-96, 2, -4, 9.6, 0.2, 0.4
-96, 3, -6, 9.6, 0.3, 0.6
-96, 4, -8, 9.6, 0.4, 0.8
-96, 5, -10, 9.6, 0.5, 1.0
-96, 6, -12, 9.6, 0.6, 1.2
-96, 7, -14, 9.6, 0.7, 1.4
-96, 8, -16, 9.6, 0.8, 1.6
-96, 9, -18, 9.6, 0.9, 1.8
-96, 10, -20, 9.6, 1.0, 2.0
-96, 11, -22, 9.6, 1.1, 2.2
-96, 12, -24, 9.6, 1.2, 2.4
-96, 13, -26, 9.6, 1.3, 2.6
-96, 14, -28, 9.6, 1.4, 2.8
-96, 15, -30, 9.6, 1.5, 3.0
-96, 16, -32, 9.6, 1.6, 3.2
-96, 17, -34, 9.6, 1.7, 3.4
-96, 18, -36, 9.6, 1.8, 3.6
-96, 19, -38, 9.6, 1.9, 3.8
-96, 20, -40, 9.6, 2.0, 4.0
-96, 21, -42, 9.6, 2.1, 4.2
-96, 22, -44, 9.6, 2.2, 4.4
-96, 23, -46, 9.6, 2.3, 4.6
-96, 24, -48, 9.6, 2.4, 4.8
-96, 25, -50, 9.6, 2.5, 5.0
-96, 26, -52, 9.6, 2.6, 5.2
-96, 27, -54, 9.6, 2.7, 5.4
-96, 28, -56, 9.6, 2.8, 5.6
-96, 29, -58, 9.6, 2.9, 5.8
-96, 30, -60, 9.6, 3.0, 6.0
-96, 31, -62, 9.6, 3.1, 6.2
-96, 32, -64, 9.6, 3.2, 6.4
-96, 33, -66, 9.6, 3.3, 6.6
-96, 34, -68, 9.6, 3.4, 6.8
-96, 35, -70, 9.6, 3.5, 7.0
-96, 36, -72, 9.6, 3.6, 7.2
-96, 37, -74, 9.6, 3.7, 7.4
-96, 38, -76, 9.6, 3.8, 7.6
-96, 39, -78, 9.6, 3.9, 7.8
-96, 40, -80, 9.6, 4.0, 8.0
-96, 41, -82, 9.6, 4.1, 8.2
-96, 42, -84, 9.6, 4.2, 8.4
-96, 43, -86, 9.6, 4.3, 8.6
-96, 44, -88, 9.6, 4.4, 8.8
-96, 45, -90, 9.6, 4.5, 9.0
-96, 46, -92, 9.6, 4.6, 9.2
-96, 47, -94, 9.6, 4.7, 9.4
-96, 48, -96, 9.6, 4.8, 9.6
-96, 49, -98, 9.6, 4.9, 9.8
-96, 50, -100, 9.6, 5.0, 10.0
-96, 51, -102, 9.6, 5.1, 10.2
-96, 52, -104, 9.6, 5.2, 10.4
-96, 53, -106, 9.6, 5.3, 10.6
-96, 54, -108, 9.6, 5.4, 10.8
-96, 55, -110, 9.6, 5.5, 11.0
-96, 56, -112, 9.6, 5.6, 11.2
-96, 57, -114, 9.6, 5.7, 11.4
-96, 58, -116, 9.6, 5.8, 11.6
-96, 59, -118, 9.6, 5.9, 11.8
-96, 60, -120, 9.6, 6.0, 12.0
-96, 61, -122, 9.6, 6.1, 12.2
-96, 62, -124, 9.6, 6.2, 12.4
-96, 63, -126, 9.6, 6.3, 12.6
-96, 64, -128, 9.6, 6.4, 12.8
-96, 65, -130, 9.6, 6.5, 13.0
-96, 66, -132, 9.6, 6.6, 13.2
-96, 67, -134, 9.6, 6.7, 13.4
-96, 68, -136, 9.6, 6.8, 13.6
-96, 69, -138, 9.6, 6.9, 13.8
-96, 70, -140, 9.6, 7.0, 14.0
-96, 71, -142, 9.6, 7.1, 14.2
-96, 72, -144, 9.6, 7.2, 14.4
-96, 73, -146, 9.6, 7.3, 14.6
-96, 74, -148, 9.6, 7.4, 14.8
-96, 75, -150, 9.6, 7.5, 15.0
-96, 76, -152, 9.6, 7.6, 15.2
-96, 77, -154, 9.6, 7.7, 15.4
-96, 78, -156, 9.6, 7.8, 15.6
-96, 79, -158, 9.6, 7.9, 15.8
-96, 80, -160, 9.6, 8.0, 16.0
-96, 81, -162, 9.6, 8.1, 16.2
-96, 82, -164, 9.6, 8.2, 16.4
-96, 83, -166, 9.6, 8.3, 16.6
-96, 84, -168, 9.6, 8.4, 16.8
-96, 85, -170, 9.6, 8.5, 17.0
-96, 86, -172, 9.6, 8.6, 17.2
-96, 87, -174, 9.6, 8.7, 17.4
-96, 88, -176, 9.6, 8.8, 17.6
-96, 89, -178, 9.6, 8.9, 17.8
-96, 90, -180, 9.6, 9.0, 18.0
-96, 91, -182, 9.6, 9.1, 18.2
-96, 92, -184, 9.6, 9.2, 18.4
-96, 93, -186, 9.6, 9.3, 18.6
-96, 94, -188, 9.6, 9.4, 18.8
-96, 95, -190, 9.6, 9.5, 19.0
-96, 96, -192, 9.6, 9.6, 19.2
-96, 97, -192, 9.6, 9.7, 19.2
-96, 98, -192, 9.6, 9.8, 19.2
-96, 99, -192, 9.6, 9.9, 19.2
-96, 100, -192, 9.6, 10.0, 19.2
-95, -100, 190, 9.5, 10.0, 19.0
-95, -99, 190, 9.5, 9.9, 19.0
-95, -98, 190, 9.5, 9.8, 19.0
-95, -97, 190, 9.5, 9.7, 19.0
-95, -96, 190, 9.5, 9.6, 19.0
-95, -95, 190, 9.5, 9.5, 19.0
-95, -94, 188, 9.5, 9.4, 18.8
-95, -93, 186, 9.5, 9.3, 18.6
-95, -92, 184, 9.5, 9.2, 18.4
-95, -91, 182, 9.5, 9.1, 18.2
-95, -90, 180, 9.5, 9.0, 18.0
-95, -89, 178, 9.5, 8.9, 17.8
-95, -88, 176, 9.5, 8.8, 17.6
-95, -87, 174, 9.5, 8.7, 17.4
-95, -86, 172, 9.5, 8.6, 17.2
-95, -85, 170, 9.5, 8.5, 17.0
-95, -84, 168, 9.5, 8.4, 16.8
-95, -83, 166, 9.5, 8.3, 16.6
-95, -82, 164, 9.5, 8.2, 16.4
-95, -81, 162, 9.5, 8.1, 16.2
-95, -80, 160, 9.5, 8.0, 16.0
-95, -79, 158, 9.5, 7.9, 15.8
-95, -78, 156, 9.5, 7.8, 15.6
-95, -77, 154, 9.5, 7.7, 15.4
-95, -76, 152, 9.5, 7.6, 15.2
-95, -75, 150, 9.5, 7.5, 15.0
-95, -74, 148, 9.5, 7.4, 14.8
-95, -73, 146, 9.5, 7.3, 14.6
-95, -72, 144, 9.5, 7.2, 14.4
-95, -71, 142, 9.5, 7.1, 14.2
-95, -70, 140, 9.5, 7.0, 14.0
-95, -69, 138, 9.5, 6.9, 13.8
-95, -68, 136, 9.5, 6.8, 13.6
-95, -67, 134, 9.5, 6.7, 13.4
-95, -66, 132, 9.5, 6.6, 13.2
-95, -65, 130, 9.5, 6.5, 13.0
-95, -64, 128, 9.5, 6.4, 12.8
-95, -63, 126, 9.5, 6.3, 12.6
-95, -62, 124, 9.5, 6.2, 12.4
-95, -61, 122, 9.5, 6.1, 12.2
-95, -60, 120, 9.5, 6.0, 12.0
-95, -59, 118, 9.5, 5.9, 11.8
-95, -58, 116, 9.5, 5.8, 11.6
-95, -57, 114, 9.5, 5.7, 11.4
-95, -56, 112, 9.5, 5.6, 11.2
-95, -55, 110, 9.5, 5.5, 11.0
-95, -54, 108, 9.5, 5.4, 10.8
-95, -53, 106, 9.5, 5.3, 10.6
-95, -52, 104, 9.5, 5.2, 10.4
-95, -51, 102, 9.5, 5.1, 10.2
-95, -50, 100, 9.5, 5.0, 10.0
-95, -49, 98, 9.5, 4.9, 9.8
-95, -48, 96, 9.5, 4.8, 9.6
-95, -47, 94, 9.5, 4.7, 9.4
-95, -46, 92, 9.5, 4.6, 9.2
-95, -45, 90, 9.5, 4.5, 9.0
-95, -44, 88, 9.5, 4.4, 8.8
-95, -43, 86, 9.5, 4.3, 8.6
-95, -42, 84, 9.5, 4.2, 8.4
-95, -41, 82, 9.5, 4.1, 8.2
-95, -40, 80, 9.5, 4.0, 8.0
-95, -39, 78, 9.5, 3.9, 7.8
-95, -38, 76, 9.5, 3.8, 7.6
-95, -37, 74, 9.5, 3.7, 7.4
-95, -36, 72, 9.5, 3.6, 7.2
-95, -35, 70, 9.5, 3.5, 7.0
-95, -34, 68, 9.5, 3.4, 6.8
-95, -33, 66, 9.5, 3.3, 6.6
-95, -32, 64, 9.5, 3.2, 6.4
-95, -31, 62, 9.5, 3.1, 6.2
-95, -30, 60, 9.5, 3.0, 6.0
-95, -29, 58, 9.5, 2.9, 5.8
-95, -28, 56, 9.5, 2.8, 5.6
-95, -27, 54, 9.5, 2.7, 5.4
-95, -26, 52, 9.5, 2.6, 5.2
-95, -25, 50, 9.5, 2.5, 5.0
-95, -24, 48, 9.5, 2.4, 4.8
-95, -23, 46, 9.5, 2.3, 4.6
-95, -22, 44, 9.5, 2.2, 4.4
-95, -21, 42, 9.5, 2.1, 4.2
-95, -20, 40, 9.5, 2.0, 4.0
-95, -19, 38, 9.5, 1.9, 3.8
-95, -18, 36, 9.5, 1.8, 3.6
-95, -17, 34, 9.5, 1.7, 3.4
-95, -16, 32, 9.5, 1.6, 3.2
-95, -15, 30, 9.5, 1.5, 3.0
-95, -14, 28, 9.5, 1.4, 2.8
-95, -13, 26, 9.5, 1.3, 2.6
-95, -12, 24, 9.5, 1.2, 2.4
-95, -11, 22, 9.5, 1.1, 2.2
-95, -10, 20, 9.5, 1.0, 2.0
-95, -9, 18, 9.5, 0.9, 1.8
-95, -8, 16, 9.5, 0.8, 1.6
-95, -7, 14, 9.5, 0.7, 1.4
-95, -6, 12, 9.5, 0.6, 1.2
-95, -5, 10, 9.5, 0.5, 1.0
-95, -4, 8, 9.5, 0.4, 0.8
-95, -3, 6, 9.5, 0.3, 0.6
-95, -2, 4, 9.5, 0.2, 0.4
-95, -1, 2, 9.5, 0.1, 0.2
-95, 0, 0, 9.5, 0.0, 0.0
-95, 1, -2, 9.5, 0.1, 0.2
-95, 2, -4, 9.5, 0.2, 0.4
-95, 3, -6, 9.5, 0.3, 0.6
-95, 4, -8, 9.5, 0.4, 0.8
-95, 5, -10, 9.5, 0.5, 1.0
-95, 6, -12, 9.5, 0.6, 1.2
-95, 7, -14, 9.5, 0.7, 1.4
-95, 8, -16, 9.5, 0.8, 1.6
-95, 9, -18, 9.5, 0.9, 1.8
-95, 10, -20, 9.5, 1.0, 2.0
-95, 11, -22, 9.5, 1.1, 2.2
-95, 12, -24, 9.5, 1.2, 2.4
-95, 13, -26, 9.5, 1.3, 2.6
-95, 14, -28, 9.5, 1.4, 2.8
-95, 15, -30, 9.5, 1.5, 3.0
-95, 16, -32, 9.5, 1.6, 3.2
-95, 17, -34, 9.5, 1.7, 3.4
-95, 18, -36, 9.5, 1.8, 3.6
-95, 19, -38, 9.5, 1.9, 3.8
-95, 20, -40, 9.5, 2.0, 4.0
-95, 21, -42, 9.5, 2.1, 4.2
-95, 22, -44, 9.5, 2.2, 4.4
-95, 23, -46, 9.5, 2.3, 4.6
-95, 24, -48, 9.5, 2.4, 4.8
-95, 25, -50, 9.5, 2.5, 5.0
-95, 26, -52, 9.5, 2.6, 5.2
-95, 27, -54, 9.5, 2.7, 5.4
-95, 28, -56, 9.5, 2.8, 5.6
-95, 29, -58, 9.5, 2.9, 5.8
-95, 30, -60, 9.5, 3.0, 6.0
-95, 31, -62, 9.5, 3.1, 6.2
-95, 32, -64, 9.5, 3.2, 6.4
-95, 33, -66, 9.5, 3.3, 6.6
-95, 34, -68, 9.5, 3.4, 6.8
-95, 35, -70, 9.5, 3.5, 7.0
-95, 36, -72, 9.5, 3.6, 7.2
-95, 37, -74, 9.5, 3.7, 7.4
-95, 38, -76, 9.5, 3.8, 7.6
-95, 39, -78, 9.5, 3.9, 7.8
-95, 40, -80, 9.5, 4.0, 8.0
-95, 41, -82, 9.5, 4.1, 8.2
-95, 42, -84, 9.5, 4.2, 8.4
-95, 43, -86, 9.5, 4.3, 8.6
-95, 44, -88, 9.5, 4.4, 8.8
-95, 45, -90, 9.5, 4.5, 9.0
-95, 46, -92, 9.5, 4.6, 9.2
-95, 47, -94, 9.5, 4.7, 9.4
-95, 48, -96, 9.5, 4.8, 9.6
-95, 49, -98, 9.5, 4.9, 9.8
-95, 50, -100, 9.5, 5.0, 10.0
-95, 51, -102, 9.5, 5.1, 10.2
-95, 52, -104, 9.5, 5.2, 10.4
-95, 53, -106, 9.5, 5.3, 10.6
-95, 54, -108, 9.5, 5.4, 10.8
-95, 55, -110, 9.5, 5.5, 11.0
-95, 56, -112, 9.5, 5.6, 11.2
-95, 57, -114, 9.5, 5.7, 11.4
-95, 58, -116, 9.5, 5.8, 11.6
